1;1;12889;2;437;7;90106;0102301;08812;01023;10;0;0;10;PC;0001;68,87;5,54;688,7;688,7;38,15;825,61;825,61;1;12;12/05/2011;22,86;89,28;
1;1;12889;1;437;7;90106;0102301;07812;01023;10;0;0;10;PC;0001;62,25;5,54;622,5;622,5;34,49;746,24;746,24;1;12;12/05/2011;22,86;80,7;
1;1;11;1;0;7;90106;0102401;13012;01024;30;30;0;0;PC;0001;34,45;5,54;0;0;0;0;0;4;11;28/12/2009;0;0;
1;1;168;1;0;7;90106;0100801;07898;01008;2;2;0;0;PC;0001;135;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;168;2;0;7;90106;0100502;13824;01005;1;1;0;0;PC;0001;395;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;168;3;0;7;90106;0100503;15824;01005;1;1;0;0;PC;0001;695;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;170;1;0;7;90100;010010032;22;01001;1;1;0;0;PC;0001;291;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;170;2;0;7;90100;010010032;32;01001;1;1;0;0;PC;0001;356;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;170;3;0;7;90100;010010032;23;01001;1;1;0;0;PC;0001;319;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;170;4;0;7;90100;010010032;33;01001;1;1;0;0;PC;0001;392;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;171;1;0;7;90106;0102301;07812;01023;4;4;0;0;PC;0001;64;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;171;2;0;7;90106;0102401;13010;01024;10;10;0;0;PC;0001;31;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;171;3;0;7;90106;0101001;13825;01010;3;3;0;0;PC;0001;375;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;171;4;0;7;90106;0101801;07814;01018;4;4;0;0;PC;0001;85;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;171;5;0;7;90106;0101801;13814;01018;6;6;0;0;PC;0001;145;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;171;6;0;7;90106;0101802;08817;01018;6;6;0;0;PC;0001;119;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;171;7;0;7;90106;0101802;13817;01018;6;6;0;0;PC;0001;180;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;172;1;0;7;90106;0100401;15826;01004;1;1;0;0;PC;0001;533;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;172;2;0;7;90106;0100801;07898;01008;2;2;0;0;PC;0001;135;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;172;3;0;7;90106;0101902;13817;01019;4;4;0;0;PC;0001;211;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;173;1;0;7;90106;0101901;08814;01019;2;2;0;0;PC;0001;109;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;173;2;0;7;90106;0101902;13817;01019;2;2;0;0;PC;0001;207;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;163;1;0;7;90106;0102301;12812;01023;4;3;1;0;PC;0001;97,7;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;163;2;0;7;90106;0102301;13812;01023;6;5;1;0;PC;0001;106,7;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;163;3;0;7;90106;0102301;07812;01023;10;9;1;0;PC;0001;64;5,54;0;0;0;0;0;4;10;15/01/2010;0;64;
1;1;163;4;0;7;90106;0102301;08812;01023;10;9;1;0;PC;0001;71;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;163;5;0;7;90106;0102401;13012;01024;10;9;1;0;PC;0001;34,5;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;163;6;0;7;90106;0102402;14812;01024;6;5;1;0;PC;0001;51;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;163;7;0;7;90106;0100701;138;01007;1;0;1;0;PC;0001;298;5,54;0;0;0;0;0;1;10;15/01/2010;0;0;
1;1;163;8;0;7;90106;0101801;13814;01018;4;3;1;0;PC;0001;146;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;163;9;0;7;90106;0101802;13817;01018;2;1;1;0;PC;0001;186;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;164;1;0;7;90106;0102301;07812;01023;4;3;1;0;PC;0001;65;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;164;2;0;7;90106;0101901;13814;01019;4;3;1;0;PC;0001;165;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;164;3;0;7;90106;0101801;13814;01018;2;1;1;0;PC;0001;146;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;165;1;0;7;90100;010010042;12;01001;3;3;0;0;PC;0001;306;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;165;2;0;7;90100;010010019;33;01001;1;1;0;0;PC;0001;384;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;166;1;0;7;90106;0102401;13010;01024;20;20;0;0;PC;0001;31,5;5,54;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;167;1;0;7;90106;0102301;13814;01023;6;2;4;0;PC;0001;112;3,69;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;167;2;0;7;90106;0102301;08812;01023;6;2;4;0;PC;0001;68,6;3,69;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;167;3;0;7;90106;0101901;13814;01019;6;2;4;0;PC;0001;157,6;3,69;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;167;4;0;7;90106;0101901;08814;01019;6;2;4;0;PC;0001;104,3;3,69;0;0;0;0;0;4;10;15/01/2010;0;0;
1;1;285;1;0;7;90106;0102301;13814;01023;6;6;0;0;PC;0001;121;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;285;2;0;7;90106;0102301;08814;01023;4;4;0;0;PC;0001;84;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;285;3;0;7;90106;0102401;13010;01024;10;10;0;0;PC;0001;31,5;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;287;1;0;7;90100;010010038;203;01001;1;1;0;0;PC;0001;584,4;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;287;2;0;7;90100;010010038;23;01001;1;1;0;0;PC;0001;430,42;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;287;3;0;7;90100;0103003;0703;01030;1;1;0;0;PC;0001;92,13;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;287;4;0;7;90100;010010014;202;01001;1;1;0;0;PC;0001;372,7;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;287;5;0;7;90100;010010014;32;01001;1;1;0;0;PC;0001;292,36;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;287;6;0;7;90100;0103002;0662;01030;1;1;0;0;PC;0001;86,18;5,54;0;0;0;0;0;4;10;18/01/2010;0;0;
1;1;341;1;0;7;90100;010010019;22;01001;1;1;0;0;PC;0001;294,4549;5,54;0;0;0;0;0;4;11;20/01/2010;3;358,82;
1;1;341;2;0;7;90100;010010019;32;01001;1;1;0;0;PC;0001;354,0155;5,54;0;0;0;0;0;4;11;20/01/2010;17,94;431,41;
1;1;341;3;0;7;90106;0102301;07812;01023;15;15;0;0;PC;0001;64,1759;5,54;0;0;0;0;0;4;11;20/01/2010;20,48;80,7;
1;1;341;4;0;7;90106;0102301;08812;01023;10;10;0;0;PC;0001;70,999;5,54;0;0;0;0;0;4;11;20/01/2010;20,48;89,28;
1;1;341;5;0;7;90106;0102402;14812;01024;10;10;0;0;PC;0001;49,4162;5,54;0;0;0;0;0;4;11;20/01/2010;20,48;62,14;
1;1;345;1;0;7;90100;010010019;23;01001;2;2;0;0;PC;0001;310,397;5,54;0;0;0;0;0;4;11;20/01/2010;19,63;386,21;
1;1;345;2;0;7;90100;010010019;33;01001;2;2;0;0;PC;0001;462,89;5,54;0;0;0;0;0;4;11;20/01/2010;0;0;
1;1;345;3;0;7;90100;010010019;32;01001;1;1;0;0;PC;0001;346,7162;5,54;0;0;0;0;0;4;11;20/01/2010;19,63;431,4;
1;1;351;1;0;7;90100;010010019;22;01001;1;1;0;0;PC;0001;303,5617;5,54;0;0;0;0;0;4;11;20/01/2010;15,4;358,82;
1;1;351;2;0;7;90100;010010019;32;01001;1;1;0;0;PC;0001;364,9644;5,54;0;0;0;0;0;4;11;20/01/2010;15,4;431,4;
1;1;419;1;0;7;90106;0101801;07814;01018;14;14;0;0;PC;0001;85,3531;5,54;0;0;0;0;0;4;10;22/01/2010;20,48;107,34;
1;1;422;1;0;7;90106;0101601;12822;01016;3;3;0;0;PC;0001;227,6802;5,54;0;0;0;0;0;4;10;22/01/2010;19,63;283,29;
1;1;386;1;0;7;90106;0102402;14812;01024;4;4;0;0;PC;0001;47,9337;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;62,14;
1;1;387;1;0;7;90100;0103003;0703;01030;1;1;0;0;PC;0001;84,0069;5,54;0;0;0;0;0;4;10;21/01/2010;17,94;102,37;
1;1;388;1;0;7;90100;010010022;22;01001;2;2;0;0;PC;0001;451,8662;5,54;0;0;0;0;0;4;10;21/01/2010;17,94;550,65;
1;1;388;2;0;7;90100;010010023;32;01001;2;2;0;0;PC;0001;448,5099;5,54;0;0;0;0;0;4;10;21/01/2010;17,94;546,56;
1;1;388;3;0;7;90106;0102101;08814;01021;4;4;0;0;PC;0001;87,0506;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;112,85;
1;1;388;4;0;7;90106;0101801;08814;01018;3;3;0;0;PC;0001;93,1522;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;120,76;
1;1;388;5;0;7;90106;0102201;08817;01022;2;2;0;0;PC;0001;89,2876;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;115,75;
1;1;391;1;0;7;90106;0102301;08812;01023;6;4;2;0;PC;0001;68,8691;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;89,28;
1;1;391;2;0;7;90106;0101901;07814;01019;10;7;3;0;PC;0001;93,1059;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;120,7;
1;1;391;3;0;7;90106;0101901;08814;01019;4;3;1;0;PC;0001;104,6689;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;135,69;
1;1;391;4;0;7;90106;0101901;13814;01019;4;3;1;0;PC;0001;158,1181;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;204,98;
1;1;391;5;0;7;90106;0101301;13820;01013;4;3;1;0;PC;0001;272,4678;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;353,21;
1;1;391;6;0;7;90106;0102401;13010;01024;10;7;3;0;PC;0001;30,2768;5,54;0;0;0;0;0;4;10;21/01/2010;22,86;39,25;
