1;1;388;7;1;1;0;1;1;10020028; ;010010022;22;N;1;0;3;
1;1;388;7;1;2;0;1;1;10020020; ;010010022;22;N;1;0;3;
1;1;388;7;2;1;0;1;1;10020028; ;010010023;32;N;1;0;3;
1;1;388;7;2;2;0;1;1;10020020; ;010010023;32;N;1;0;3;
1;1;388;7;3;1;0;4;1;10060013; ;0102101;08814;N;4;0;3;
1;1;388;7;4;1;0;3;1;10060014; ;0101801;08814;N;3;0;3;
1;1;388;7;5;1;0;2;1;10060010; ;0102201;08817;N;2;0;3;
1;1;391;7;1;1;0;4;1;10060002; ;0102301;08812;N;4;0;19;
1;1;391;7;2;1;0;7;1;10060024; ;0101901;07814;N;7;0;19;
1;1;391;7;3;1;0;3;1;10060024; ;0101901;08814;N;3;0;19;
1;1;391;7;4;1;0;3;1;10060024; ;0101901;13814;N;3;0;19;
1;1;391;7;5;1;0;3;1;10060022; ;0101301;13820;N;3;0;19;
1;1;391;7;6;1;0;7;1;10060018; ;0102401;13010;N;7;0;19;
1;1;769;7;1;1;0;8;1;10060018; ;0102401;13012;N;8;0;52;
1;1;769;7;2;1;0;8;1;10060018; ;0102401;13010;N;8;0;52;
1;1;769;7;3;1;0;4;1;10060002; ;0102301;07812;N;4;0;52;
1;1;628;7;1;1;0;1;2;10030003;10030065;010010030;23;N;1;0;52;
1;1;628;7;2;1;0;1;2;10030003;10030065;010010030;33;N;1;0;52;
1;1;628;7;3;1;0;1;1;10030038; ;010010022;23;N;1;0;52;
1;1;628;7;4;1;0;1;1;10030038; ;010010023;33;N;1;0;52;
1;1;630;7;1;1;0;12;1;10060002; ;0102301;07812;N;12;0;52;
1;1;630;7;2;1;0;6;1;10060018; ;0102401;13010;N;6;0;52;
1;1;630;7;3;1;0;2;1;10060002; ;0102301;08812;N;2;0;52;
1;1;630;7;4;1;0;1;1;10060018; ;0102401;13070;N;1;0;52;
1;1;631;7;1;1;0;10;1;10060018; ;0102401;13010;N;10;0;19;
1;1;632;7;1;1;0;1;1;10030023; ;010010019;23;N;1;0;19;
1;1;632;7;2;1;0;1;1;10030023; ;010010019;33;N;1;0;19;
1;1;633;7;1;1;0;3;1;10060002; ;0102301;07812;N;3;0;19;
1;1;633;7;2;1;0;3;1;10060002; ;0102301;08812;N;3;0;19;
1;1;633;7;3;1;0;3;1;10060010; ;0101801;07814;N;3;0;19;
1;1;633;7;4;1;0;3;1;10060010; ;0101802;08817;N;3;0;19;
1;1;633;7;5;1;0;4;1;10060010; ;0101802;13817;N;4;0;19;
1;1;633;7;6;1;0;1;1;10060010; ;0101801;12814;N;1;0;19;
1;1;633;7;7;1;0;4;1;10060010; ;0101801;13814;N;4;0;19;
1;1;633;7;8;1;0;1;1;10070030; ;0101001;13825;N;1;0;19;
1;1;633;7;9;1;0;2;1;10060018; ;0102402;14812;N;2;0;19;
1;1;634;7;1;1;0;1;1;10070030; ;0101001;13825;N;1;0;19;
1;1;634;7;2;1;0;4;1;10060018; ;0102402;14812;N;4;0;19;
1;1;634;7;3;1;0;3;1;10060010; ;0102201;08817;N;3;0;19;
1;1;635;7;1;1;0;2;1;10060013; ;0102101;13814;N;2;0;19;
1;1;635;7;2;1;0;2;1;10060013; ;0102101;12814;N;2;0;19;
1;1;635;7;3;1;0;6;1;10060002; ;0102301;07812;N;6;0;19;
1;1;636;7;1;1;0;1;1;10030019; ;010010019;23;N;1;0;19;
1;1;636;7;2;1;0;1;1;10030019; ;010010019;33;N;1;0;19;
1;1;761;7;1;1;0;1;1;10020025; ;010010032;32;N;1;0;19;
1;1;761;7;2;1;0;1;1;10060022; ;0101701;12819;N;1;0;19;
1;1;761;7;3;1;0;1;1;10060013; ;0102101;13814;N;1;0;19;
1;1;761;7;4;1;0;2;1;10060017; ;0102301;12814;N;2;0;19;
1;1;694;7;1;1;0;2;1;10060018; ;0102401;13010;N;2;0;19;
1;1;694;7;2;1;0;3;1;10060024; ;0101901;13814;N;3;0;19;
1;1;694;7;3;1;0;12;1;10060024; ;0101901;08814;N;12;0;19;
1;1;694;7;4;1;0;6;1;10060014; ;0101801;08814;N;6;0;0;
1;1;694;7;5;2;0;1;1;10020077; ;010010032;22;N;1;0;19;
1;1;694;7;6;2;0;1;1;10020077; ;010010032;32;N;1;0;19;
1;1;694;7;7;1;0;3;1;10060018; ;0102402;14812;N;3;0;19;
1;1;709;7;1;1;0;5;1;10060018; ;0102401;13010;N;5;0;52;
1;1;709;7;2;1;0;1;1;10060022; ;0101301;13820;N;1;0;52;
1;1;709;7;3;1;0;1;1;10070030; ;0100502;13824;N;1;0;52;
1;1;709;7;4;1;0;1;1;10070030; ;0100801;13832;N;1;0;52;
1;1;888;7;1;1;0;4;1;10060018; ;0102402;14812;N;4;0;52;
1;1;933;7;1;1;0;1;1;10060002; ;0102301;08812;N;1;0;52;
1;1;933;7;2;1;0;3;1;10060014; ;0101801;08814;N;3;0;52;
1;1;933;7;3;1;0;1;1;10060001; ;0100601;13822;N;1;0;52;
1;1;933;7;4;1;0;5;1;10060018; ;0102401;13010;N;5;0;52;
1;1;933;7;5;1;0;1;1;10060014; ;0101802;13817;N;1;0;52;
1;1;933;7;6;1;0;2;1;10060014; ;0101802;12817;N;2;0;52;
1;1;934;7;1;1;0;6;1;10060017; ;0102301;13812;N;6;0;52;
1;1;935;7;1;1;0;3;1;10060014; ;0101801;07814;N;3;0;52;
1;1;935;7;2;1;0;5;1;10060014; ;0101801;08814;N;5;0;52;
1;1;935;7;3;1;0;6;1;10060018; ;0102402;14812;N;6;0;52;
1;1;1020;7;1;1;0;2;1;10060010; ;0101601;13822;N;2;0;52;
1;1;1020;7;2;1;0;6;1;10060018; ;0102401;13012;N;6;0;52;
1;1;1053;7;1;1;0;5;1;10060001; ;0100701;138;N;5;0;52;
1;1;1053;7;2;1;0;6;1;10060018; ;0102401;13012;N;6;0;52;
1;1;1196;7;1;1;0;1;1;10030048; ;010010023;33;N;1;0;52;
1;1;1196;7;2;1;0;1;1;10030048; ;010010022;23;N;1;0;52;
1;1;1196;7;3;1;0;1;1;10030003; ;010010019;23;N;1;0;52;
1;1;1196;7;4;1;0;1;1;10030003; ;010010019;33;N;1;0;52;
1;1;1196;7;5;1;0;10;1;10030048; ;0102901;1;N;10;0;52;
1;1;1196;7;6;1;0;1;1;10020009; ;010010040;22;N;1;0;52;
1;1;1098;7;1;1;0;3;1;10060014; ;0101801;07814;N;3;0;52;
1;1;1098;7;2;1;0;10;1;10060002; ;0102301;07814;N;10;0;52;
1;1;1099;7;1;1;0;5;1;10060014; ;0101801;13814;N;5;0;52;
1;1;1100;7;1;1;0;3;1;10060022; ;0101301;13820;N;3;0;52;
1;1;1101;7;1;1;0;20;1;10060018; ;0102401;13010;N;20;0;52;
1;1;1102;7;1;1;0;15;1;10060018; ;0102401;13012;N;15;0;52;
1;1;1102;7;2;1;0;10;1;10060018; ;0102402;14812;N;10;0;52;
1;1;1103;7;1;1;0;1;1;10030048; ;010010019;23;N;1;0;52;
1;1;1103;7;1;2;0;1;1;10030041; ;010010019;23;N;1;0;52;
1;1;1103;7;2;1;0;1;1;10030048; ;010010019;33;N;1;0;52;
1;1;1103;7;2;2;0;1;1;10030041; ;010010019;33;N;1;0;52;
1;1;1104;7;1;1;0;3;1;10060018; ;0102401;13010;N;3;0;52;
1;1;1104;7;2;1;0;1;1;10060017; ;0102301;13812;N;1;0;52;
1;1;1315;7;1;1;0;1;1;10070040; ;0100401;15826;N;1;0;63;
1;1;1315;7;2;1;0;1;1;10070040; ;0100502;13824;N;1;0;63;
1;1;1315;7;3;1;0;2;1;10070040; ;0100801;07898;N;2;0;63;
1;1;1315;7;4;1;0;1;1;10070040; ;0100801;13832;N;1;0;63;
1;1;1317;7;1;1;0;10;1;10060018; ;0102401;13010;N;10;0;63;
1;1;1281;7;1;1;0;5;1;10060010; ;0101901;07814;N;5;0;63;
1;1;1281;7;2;1;0;5;1;10060010; ;0101901;08814;N;5;0;63;
1;1;1281;7;3;1;0;4;1;10060010; ;0101901;12814;N;4;0;63;
1;1;1281;7;4;1;0;4;1;10060010; ;0101901;13814;N;4;0;63;
1;1;1285;7;1;1;0;4;1;10060018; ;0102401;13070;N;4;0;52;
1;1;1285;7;2;1;0;5;1;10060018; ;0102401;13010;N;5;0;52;
1;1;1285;7;3;1;0;3;1;10060002; ;0102301;07812;N;3;0;52;
1;1;1285;7;4;1;0;3;1;10060015; ;0101901;07814;N;3;0;52;
1;1;1335;7;1;1;0;5;1;10060010; ;0101801;13814;N;5;0;52;
1;1;1335;7;2;1;0;5;1;10060010; ;0101802;13817;N;5;0;52;
1;1;1335;7;3;1;0;5;1;10060010; ;0101801;08814;N;5;0;52;
1;1;1335;7;4;1;0;5;1;10060010; ;0101801;07814;N;5;0;52;
1;1;1335;7;5;1;0;3;1;10060010; ;0101802;07817;N;3;0;52;
1;1;1335;7;6;1;0;3;1;10060010; ;0101802;08817;N;3;0;52;
1;1;1335;7;7;1;0;5;1;10060002; ;0102301;07812;N;5;0;52;
1;1;1335;7;8;1;0;5;1;10060002; ;0102301;08812;N;5;0;52;
1;1;1335;7;9;1;0;6;1;10060018; ;0102401;13010;N;6;0;52;
1;1;1335;7;10;1;0;4;1;10060018; ;0102402;14812;N;4;0;52;
1;1;1411;7;1;1;0;1;1;10060018; ;0102401;13070;N;1;0;63;
1;1;1411;7;2;1;0;1;1;10030045; ;010010042;13;N;1;0;63;
1;1;1411;7;3;1;0;2;1;10060001; ;0100602;13821;N;2;0;63;
1;1;1363;7;1;1;0;6;1;10060018; ;0102401;13012;N;6;0;63;
1;1;1363;7;2;1;0;1;1;10060001; ;0101201;13817;N;1;0;63;
1;1;1363;7;3;1;0;1;1;10060015; ;0101902;13817;N;1;0;63;
1;1;1363;7;4;1;0;3;1;10060010; ;0101901;13814;N;3;0;63;
1;1;1363;7;5;1;0;1;1;10060013; ;0102101;07814;N;1;0;63;
1;1;1363;7;6;1;0;2;1;10060002; ;0102301;07812;N;2;0;63;
1;1;1363;7;7;1;0;1;1;10060002; ;0102301;08812;N;1;0;63;
1;1;1444;7;1;1;0;10;1;10060018; ;0102401;13012;N;10;0;63;
1;1;1444;7;2;1;0;10;1;10060018; ;0102402;14812;N;10;0;63;
1;1;1444;7;3;1;0;1;1;10060002; ;0102301;12814;N;1;0;63;
1;1;1444;7;4;1;0;1;1;10060002; ;0102301;13814;N;1;0;63;
1;1;1444;7;5;1;0;5;1;10060002; ;0102301;07814;S;0;5;63;
1;1;1444;7;6;1;0;5;1;10060002; ;0102301;07812;N;5;0;0;
1;1;1388;7;1;1;0;1;1;10030014; ;010010019;23;N;1;0;63;
1;1;1388;7;1;2;0;1;1;10030041; ;010010019;23;N;1;0;63;
1;1;1388;7;1;3;0;1;1;10030048; ;010010019;23;N;1;0;63;
1;1;1388;7;2;1;0;1;1;10030014; ;010010019;33;N;1;0;63;
1;1;1388;7;2;2;0;1;1;10030041; ;010010019;33;N;1;0;63;
1;1;1388;7;2;3;0;1;1;10030048; ;010010019;33;N;1;0;63;
1;1;1396;7;1;1;0;1;1;10010001; ;010010042;11;N;0;1;0;
1;1;1578;7;1;1;0;6;1;10060022; ;0101301;13820;N;6;0;81;
1;1;1578;7;2;1;0;6;1;10060018; ;0102401;13010;N;6;0;81;
1;1;1579;7;1;1;0;6;1;10060018; ;0102401;13070;N;6;0;81;
1;1;1579;7;2;1;0;6;1;10060018; ;0102402;14812;N;6;0;81;
1;1;1580;7;1;1;0;2;1;10070030; ;0101001;13825;N;2;0;81;
1;1;1580;7;2;1;0;10;1;10060010; ;0101801;08814;N;10;0;81;
1;1;1580;7;3;1;0;3;1;10060018; ;0102402;14812;N;3;0;81;
1;1;1556;7;1;1;0;1;1;10030043; ;010010023;33;N;1;0;81;
1;1;1556;7;1;2;0;1;1;10030019; ;010010023;33;N;1;0;81;
1;1;1556;7;1;3;0;1;1;10030036; ;010010023;33;N;1;0;81;
1;1;1556;7;2;1;0;1;1;10030019; ;010010022;23;N;1;0;81;
1;1;1556;7;2;2;0;1;1;10030043; ;010010022;23;N;1;0;81;
1;1;1556;7;2;3;0;1;1;10030036; ;010010022;23;N;1;0;81;
1;1;1656;7;1;1;0;3;1;10060002; ;0102301;07812;N;3;0;81;
1;1;1656;7;2;1;0;3;1;10060017; ;0102301;12812;N;3;0;81;
1;1;1656;7;3;1;0;1;1;10060015; ;0101901;07814;N;1;0;81;
1;1;1656;7;4;1;0;1;1;10060010; ;0101901;13814;N;1;0;81;
1;1;1656;7;5;1;0;3;1;10060018; ;0102401;13010;N;3;0;81;
1;1;1657;7;1;1;0;1;1;10030061; ;010010019;23;N;1;0;81;
1;1;1657;7;1;2;0;1;1;10030038; ;010010019;23;N;1;0;81;
1;1;1657;7;2;1;0;1;1;10030061; ;010010019;33;N;1;0;81;
1;1;1657;7;2;2;0;1;1;10030038; ;010010019;33;N;1;0;81;
1;1;1657;7;2;3;0;1;1;10030048; ;010010019;33;N;1;0;81;
1;1;5674;7;1;1;0;10;1;10060014; ;0101801;07814;N;10;0;386;
1;1;5674;7;2;1;0;4;1;10060010; ;0101801;08814;N;4;0;386;
1;1;5675;7;1;1;0;1;1;10020014; ;010010002;22;N;1;0;386;
1;1;5675;7;2;1;0;1;1;10020014; ;010010002;32;N;1;0;386;
1;1;5675;7;3;1;0;1;1;10020008; ;010010004;22;N;1;0;386;
1;1;5675;7;4;1;0;1;1;10020008; ;010010004;32;N;1;0;386;
1;1;5675;7;5;1;0;1;1;10020001; ;010010001;22;N;1;0;386;
1;1;5675;7;6;1;0;1;1;10020001; ;010010001;32;N;1;0;386;
1;1;2129;7;1;1;0;3;1;10060014; ;0101701;13819;N;3;0;109;
1;1;2129;7;2;1;0;7;1;10060018; ;0102401;13010;N;7;0;109;
1;1;2130;7;1;1;0;1;1;10070030; ;0101001;13825;N;1;0;109;
1;1;2130;7;2;1;0;1;1;10070030; ;0100801;13832;N;1;0;109;
1;1;2130;7;3;1;0;4;1;10060014; ;0101801;07814;N;4;0;109;
1;1;2130;7;4;1;0;4;1;10060014; ;0101801;08814;N;4;0;109;
1;1;2131;7;1;1;0;1;1;10070040; ;0103801;13828;N;1;0;109;
1;1;2131;7;2;1;0;1;1;10060001; ;0100701;138;N;1;0;109;
1;1;2131;7;3;1;0;2;1;10060014; ;0101801;13814;N;2;0;109;
1;1;2131;7;4;1;0;1;1;10060014; ;0101801;12814;N;1;0;109;
1;1;2131;7;5;1;0;2;1;10060024; ;0101801;07814;N;2;0;109;
1;1;2131;7;6;1;0;2;1;10060002; ;0102301;07812;N;2;0;109;
1;1;2131;7;7;1;0;2;1;10060002; ;0102301;07814;N;2;0;109;
1;1;2131;7;8;1;0;2;1;10060024; ;0102501;18003;N;2;0;109;
1;1;2132;7;1;1;0;7;1;10060010; ;0101801;13814;N;7;0;109;
1;1;2132;7;2;1;0;1;1;10060010; ;0101801;08814;N;1;0;109;
1;1;2132;7;3;1;0;7;1;10060010; ;0101801;07814;N;7;0;109;
1;1;2132;7;4;1;0;4;1;10060010; ;0101802;13817;N;4;0;109;
1;1;2132;7;5;1;0;1;1;10060010; ;0101802;08817;N;1;0;109;
1;1;2132;7;6;1;0;1;1;10060010; ;0101802;07817;N;1;0;109;
1;1;2132;7;7;1;0;7;1;10060002; ;0102301;07812;N;7;0;109;
1;1;2132;7;8;1;0;4;1;10060002; ;0102301;08812;N;4;0;109;
1;1;2132;7;9;1;0;7;1;10060018; ;0102401;13010;N;7;0;109;
1;1;2132;7;10;1;0;3;1;10060018; ;0102401;13070;N;3;0;109;
1;1;2132;7;11;1;0;2;1;10070030; ;0101001;13825;N;2;0;109;
1;1;2133;7;1;1;0;3;1;10060018; ;0102401;13070;N;3;0;109;
1;1;2133;7;2;1;0;10;1;10060018; ;0102401;13010;N;10;0;109;
1;1;2133;7;3;1;0;3;1;10060017; ;0102301;13814;N;3;0;109;
1;1;2133;7;4;1;0;5;1;10060010; ;0101901;13814;N;5;0;109;
1;1;2133;7;5;1;0;5;1;10060015; ;0101901;07814;N;5;0;109;
1;1;2134;7;1;1;0;15;1;10060018; ;0102401;13012;N;15;0;109;
1;1;2135;7;1;1;0;1;1;10030020; ;010010022;23;N;1;0;109;
1;1;2135;7;2;1;0;1;1;10030020; ;010010023;33;N;1;0;109;
1;1;2135;7;3;1;0;1;1;10060018; ;0102401;13070;N;1;0;109;
1;1;2137;7;1;1;0;1;3;10030008;10030003;010010048;13;N;1;0;109;
1;1;2137;7;2;1;0;1;3;10030008;10030003;010010049;33;N;1;0;109;
1;1;2140;7;1;1;0;1;3;10030008;10030003;010010048;13;N;1;0;109;
1;1;2140;7;2;1;0;1;3;10030008;10030003;010010049;33;N;1;0;109;
1;1;2140;7;3;1;0;1;1;10030048; ;010010067;23;N;1;0;109;
1;1;2140;7;4;1;0;1;1;10030048; ;010010067;33;N;1;0;0;
1;1;1984;7;1;1;0;1;1;10030008; ;010010019;23;N;1;0;109;
1;1;1984;7;1;2;0;1;1;10030048; ;010010019;23;N;1;0;109;
1;1;1984;7;2;1;0;1;1;10030008; ;010010019;33;N;1;0;109;
1;1;1984;7;2;2;0;1;1;10030048; ;010010019;33;N;1;0;109;
1;1;1984;7;3;1;0;1;2;10040003;10040004;010010057;24;N;0;1;109;
1;1;1984;7;4;1;0;1;2;10040003;10040004;010010057;34;N;0;1;109;
1;1;2125;7;1;1;0;1;1;10030048; ;010010037;33;N;1;0;109;
1;1;2125;7;2;1;0;1;1;10030048; ;010010032;23;N;1;0;109;
1;1;2125;7;3;1;0;1;1;10030048; ;010010032;33;N;1;0;109;
1;1;2126;7;1;1;0;4;1;10060013; ;0102102;08814;N;4;0;109;
1;1;2126;7;2;1;0;3;1;10060010; ;0101801;08814;N;3;0;109;
1;1;2126;7;3;1;0;3;1;10060010; ;0101801;13814;N;3;0;109;
1;1;2126;7;4;1;0;7;1;10060002; ;0102301;08812;N;7;0;109;
